Rk,Player,Age,Team,Pos,G,GS,Pass Coverage Int,Pass Coverage Tgt,Pass Coverage Cmp,Pass Coverage Cmp%,Pass Coverage Yds,Pass Coverage Yds/Cmp,Pass Coverage Yds/Tgt,Pass Coverage TD,Pass Coverage Rat,Pass Coverage DADOT,Pass Coverage Air,Pass Coverage YAC,Pass Rush Bltz,Pass Rush Hrry,Pass Rush QBKD,Pass Rush Bats,Pass Rush Sk,Pass Rush Prss,Tackles Comb,Tackles MTkl,Tackles MTkl%,Awards
444.0,Mark Robinson,24.0,PIT,LB,17.0,2.0,0.0,7.0,5.0,71.4,59.0,11.8,8.4,1.0,136.3,4.3,41.0,18.0,7.0,0.0,0.0,0.0,1.0,1.0,30.0,1.0,3.2,
445.0,Kyle Van Noy,32.0,BAL,OLB,14.0,3.0,0.0,6.0,2.0,33.3,-4.0,-2.0,-0.7,0.0,42.4,-3.0,-11.0,7.0,10.0,1.0,2.0,2.0,9.0,12.0,30.0,4.0,11.8,
446.0,Leighton Vander Esch,26.0,DAL,LB,5.0,5.0,0.0,13.0,9.0,69.2,69.0,7.7,5.3,1.0,107.5,0.2,3.0,66.0,18.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,3.2,
447.0,DeMarcus Walker,29.0,CHI,DL,17.0,12.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,-3.0,-3.0,8.0,2.0,5.0,12.0,0.0,3.5,22.0,30.0,3.0,9.1,
448.0,K.J. Britt,24.0,TAM,LB,16.0,4.0,0.0,7.0,4.0,57.1,20.0,5.0,2.9,0.0,62.2,3.9,8.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,
449.0,Darrick Forrest,24.0,WAS,S,5.0,5.0,0.0,17.0,8.0,47.1,219.0,27.4,12.9,2.0,132.6,14.2,142.0,77.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,17.1,
450.0,Bryce Huff,25.0,NYJ,LB,17.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-3.0,0.0,0.0,19.0,12.0,10.0,0.0,10.0,33.0,29.0,4.0,12.1,
451.0,Rodney McLeod,33.0,CLE,S,10.0,5.0,0.0,12.0,4.0,33.3,67.0,16.8,5.6,0.0,53.1,7.8,37.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,21.6,
452.0,Derrick Nnadi,27.0,KAN,DT,17.0,17.0,0.0,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,-3.0,-3.0,11.0,0.0,4.0,0.0,1.0,1.0,5.0,29.0,4.0,12.1,
453.0,Eric Rowe,31.0,PIT,S,3.0,3.0,1.0,21.0,15.0,71.4,153.0,10.2,7.3,0.0,72.1,7.1,83.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,3.3,
454.0,Cameron Sample,24.0,CIN,DE,17.0,2.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,5.0,5.0,2.0,0.0,6.0,6.0,1.0,1.5,14.0,29.0,0.0,0.0,
455.0,Tyree Wilson,23.0,LVR,DE,17.0,0.0,0.0,2.0,2.0,100.0,6.0,3.0,3.0,0.0,79.2,-2.5,-5.0,11.0,3.0,3.0,4.0,0.0,3.5,11.0,29.0,4.0,12.1,
456.0,D'Anthony Bell,27.0,CLE,S,17.0,4.0,2.0,18.0,9.0,50.0,86.0,9.6,4.8,0.0,24.1,10.3,69.0,17.0,10.0,0.0,1.0,0.0,0.0,1.0,28.0,3.0,9.7,
457.0,Adam Butler,29.0,LVR,DT,17.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-4.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,10.0,28.0,2.0,6.7,
458.0,Jack Cochrane,24.0,KAN,LB,17.0,1.0,0.0,10.0,7.0,70.0,37.0,5.3,3.7,0.0,75.8,-1.1,-17.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,3.4,
459.0,Ronald Darby,29.0,BAL,LCB,16.0,7.0,0.0,43.0,19.0,44.2,172.0,9.1,4.0,1.0,63.3,11.9,118.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,9.7,
460.0,Raekwon Davis,26.0,MIA,DT,17.0,7.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,-3.0,-3.0,10.0,0.0,3.0,5.0,0.0,0.5,9.0,28.0,1.0,3.4,
461.0,Clelin Ferrell,26.0,SFO,DL,17.0,17.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,3.0,7.0,1.0,3.5,14.0,28.0,1.0,3.4,
462.0,Mike Ford,28.0,CLE,LB,16.0,1.0,1.0,22.0,14.0,63.6,160.0,11.4,7.3,5.0,106.1,9.4,103.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,3.4,
463.0,Leki Fotu,25.0,ARI,DT,11.0,9.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.5,3.0,28.0,1.0,3.4,
464.0,Shelby Harris,32.0,CLE,DT,17.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-9.0,0.0,0.0,0.0,4.0,3.0,4.0,1.5,9.0,28.0,1.0,3.4,
465.0,Deane Leonard,24.0,LAC,DB,11.0,3.0,0.0,26.0,16.0,61.5,158.0,9.9,6.1,1.0,91.5,13.7,93.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,6.7,
466.0,Nick McCloud,25.0,NYG,CB,17.0,3.0,1.0,23.0,14.0,60.9,128.0,9.1,5.6,1.0,72.4,13.4,77.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,3.4,
467.0,Charles Omenihu,26.0,KAN,DE,11.0,1.0,0.0,2.0,1.0,50.0,10.0,10.0,5.0,0.0,64.6,-1.5,-3.0,13.0,0.0,2.0,2.0,2.0,7.0,12.0,28.0,1.0,3.4,
468.0,Darrell Taylor,26.0,SEA,LB,17.0,5.0,0.0,3.0,2.0,66.7,33.0,16.5,11.0,0.0,103.5,6.0,21.0,12.0,12.0,9.0,2.0,1.0,5.5,17.0,28.0,5.0,15.2,
469.0,Dalvin Tomlinson,29.0,CLE,DT,16.0,16.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0.0,91.7,0.0,0.0,6.0,0.0,2.0,8.0,0.0,3.0,14.0,28.0,3.0,9.7,
470.0,J.C. Jackson,28.0,2TM,RCB,10.0,8.0,1.0,64.0,35.0,54.7,512.0,14.6,8.0,5.0,100.5,14.2,379.0,133.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,9.7,
470.0,J.C. Jackson,28.0,LAC,CB,2.0,2.0,1.0,13.0,6.0,46.2,118.0,19.7,9.1,1.0,72.0,15.5,76.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
470.0,J.C. Jackson,28.0,NWE,RCB,8.0,6.0,0.0,51.0,29.0,56.9,394.0,13.6,7.7,4.0,107.8,13.8,303.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,7.4,
471.0,Adrian Amos,30.0,2TM,S,16.0,3.0,0.0,17.0,10.0,58.8,153.0,15.3,9.0,1.0,108.2,8.1,95.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,6.7,
471.0,Adrian Amos,30.0,NYJ,DB,11.0,3.0,0.0,12.0,7.0,58.3,94.0,13.4,7.8,0.0,83.3,7.0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,4.2,
471.0,Adrian Amos,30.0,HOU,S,5.0,0.0,0.0,5.0,3.0,60.0,59.0,19.7,11.8,1.0,140.8,10.8,47.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
472.0,Jaire Alexander,26.0,GNB,CB,7.0,7.0,0.0,33.0,22.0,66.7,282.0,12.8,8.5,2.0,113.4,11.0,207.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,15.6,
473.0,Arik Armstead,30.0,SFO,LDT,12.0,12.0,0.0,1.0,1.0,100.0,4.0,4.0,4.0,0.0,83.3,-4.0,-4.0,8.0,0.0,4.0,5.0,0.0,5.0,16.0,27.0,0.0,0.0,
474.0,Andrew Billings,28.0,CHI,DL,17.0,17.0,0.0,3.0,1.0,33.3,3.0,3.0,1.0,0.0,42.4,-1.3,-1.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,27.0,3.0,10.0,
475.0,Micheal Clemons,26.0,NYJ,DL,16.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,2.0,0.0,0.0,0.5,3.0,27.0,4.0,12.9,
476.0,Johnathan Hankins,31.0,DAL,DT,14.0,14.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,79.2,-3.0,-3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,27.0,1.0,3.6,
477.0,Nick Herbig,22.0,PIT,LB,17.0,0.0,0.0,4.0,4.0,100.0,39.0,9.8,9.8,0.0,107.3,0.5,2.0,37.0,7.0,0.0,0.0,0.0,3.0,3.0,27.0,4.0,12.9,
478.0,Jaycee Horn,24.0,CAR,CB,6.0,6.0,0.0,31.0,18.0,58.1,170.0,9.4,5.5,1.0,84.1,10.7,108.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,6.9,
479.0,Luke Masterson,25.0,LVR,LB,16.0,1.0,0.0,19.0,14.0,73.7,154.0,11.0,8.1,0.0,97.3,4.1,67.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,10.0,
480.0,Clark Phillips,22.0,ATL,CB,11.0,5.0,0.0,36.0,18.0,50.0,229.0,12.7,6.4,2.0,88.8,11.1,155.0,74.0,2.0,0.0,1.0,0.0,0.0,1.0,27.0,3.0,10.0,
481.0,Za'Darius Smith,31.0,CLE,DE,16.0,16.0,0.0,3.0,2.0,66.7,15.0,7.5,5.0,0.0,78.5,-3.7,-11.0,26.0,4.0,9.0,14.0,2.0,5.5,29.0,27.0,7.0,20.6,
482.0,Johnathan Abram,27.0,NOR,S,9.0,3.0,1.0,13.0,9.0,69.2,112.0,12.4,8.6,1.0,89.3,7.2,35.0,77.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,10.3,
483.0,Adam Gotsis,31.0,JAX,DL,17.0,7.0,0.0,2.0,2.0,100.0,9.0,4.5,4.5,0.0,85.4,-2.0,-4.0,13.0,0.0,6.0,5.0,4.0,1.0,12.0,26.0,4.0,13.3,
484.0,Marlon Humphrey,27.0,BAL,CB,10.0,10.0,1.0,45.0,21.0,46.7,275.0,13.1,6.1,1.0,64.6,11.5,203.0,72.0,3.0,0.0,1.0,0.0,0.0,1.0,26.0,2.0,7.1,
485.0,Benito Jones,26.0,DET,DL,17.0,15.0,0.0,1.0,1.0,100.0,4.0,4.0,4.0,0.0,83.3,-3.0,-3.0,7.0,0.0,2.0,4.0,0.0,1.0,7.0,26.0,3.0,10.3,
486.0,Calijah Kancey,22.0,TAM,DL,14.0,14.0,0.0,1.0,1.0,100.0,-1.0,-1.0,-1.0,0.0,79.2,-1.0,-1.0,0.0,0.0,3.0,6.0,1.0,4.0,13.0,26.0,1.0,3.7,AP DRoY-10
487.0,Miles Killebrew,30.0,PIT,DB,17.0,1.0,0.0,14.0,10.0,71.4,86.0,8.6,6.1,0.0,87.2,5.5,57.0,29.0,5.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,0.0,"PB,AP-1"
488.0,Rakeem Nunez-Roches,30.0,NYG,DL,16.0,4.0,0.0,2.0,2.0,100.0,-12.0,-6.0,-6.0,0.0,79.2,-10.0,-20.0,8.0,0.0,2.0,0.0,0.0,0.5,3.0,26.0,2.0,7.1,
489.0,Segun Olubi,24.0,IND,LB,15.0,2.0,1.0,3.0,3.0,100.0,13.0,4.3,4.3,0.0,45.1,9.7,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,10.3,
490.0,Monty Rice,24.0,TEN,LB,12.0,0.0,0.0,3.0,2.0,66.7,1.0,0.5,0.3,0.0,70.1,7.7,-2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,26.0,2.0,7.1,
491.0,Tavius Robinson,24.0,BAL,OLB,17.0,1.0,0.0,3.0,2.0,66.7,10.0,5.0,3.3,0.0,71.5,4.0,4.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,26.0,2.0,7.1,
492.0,Casey Toohill,27.0,WAS,DE,16.0,8.0,0.0,4.0,4.0,100.0,21.0,5.3,5.3,0.0,88.5,0.8,3.0,18.0,0.0,1.0,2.0,1.0,5.0,8.0,26.0,2.0,7.1,
493.0,Keion White,24.0,NWE,DE,16.0,4.0,0.0,1.0,1.0,100.0,-8.0,-8.0,-8.0,0.0,79.2,-4.0,-4.0,-4.0,0.0,9.0,3.0,3.0,1.0,13.0,26.0,3.0,10.3,
494.0,Sam Williams,24.0,DAL,DE,17.0,0.0,0.0,2.0,2.0,100.0,8.0,4.0,4.0,0.0,83.3,-2.5,-5.0,13.0,11.0,2.0,3.0,0.0,4.5,10.0,26.0,0.0,0.0,
495.0,Baron Browning,24.0,DEN,OLB,10.0,9.0,0.0,6.0,4.0,66.7,17.0,4.3,2.8,0.0,70.1,1.8,6.0,11.0,26.0,3.0,2.0,2.0,4.5,10.0,25.0,3.0,10.7,
496.0,Terrell Burgess,25.0,WAS,S,12.0,1.0,0.0,8.0,8.0,100.0,102.0,12.8,12.8,1.0,158.3,6.4,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,3.8,
497.0,Dee Delaney,28.0,TAM,DB,17.0,2.0,2.0,33.0,16.0,48.5,217.0,13.6,6.6,1.0,54.7,13.0,122.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,16.7,
498.0,Arnold Ebiketie,24.0,ATL,OLB,17.0,6.0,0.0,14.0,10.0,71.4,69.0,6.9,4.9,1.0,106.0,4.5,33.0,36.0,27.0,5.0,4.0,1.0,6.0,16.0,25.0,2.0,7.4,
499.0,Chauncey Golston,25.0,DAL,DE,17.0,3.0,0.0,1.0,1.0,100.0,9.0,9.0,9.0,0.0,104.2,-6.0,-6.0,15.0,1.0,2.0,2.0,0.0,1.5,6.0,25.0,1.0,3.8,
500.0,Ronnie Hickman,22.0,CLE,S,10.0,4.0,1.0,11.0,5.0,45.5,10.0,2.0,0.9,1.0,44.9,9.9,0.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,25.0,2.0,7.4,
501.0,Javon Kinlaw,26.0,SFO,DT,17.0,6.0,0.0,2.0,1.0,50.0,11.0,11.0,5.5,0.0,66.7,-6.5,-7.0,18.0,0.0,3.0,2.0,2.0,3.5,9.0,25.0,1.0,3.8,
502.0,Tyquan Lewis,28.0,IND,DE,17.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,39.6,-1.5,0.0,0.0,0.0,2.0,6.0,2.0,4.0,13.0,25.0,1.0,3.8,
503.0,Josh Paschal,24.0,DET,DL,12.0,4.0,0.0,1.0,1.0,100.0,-5.0,-5.0,-5.0,0.0,79.2,-8.0,-8.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,25.0,3.0,10.7,
504.0,Mike Purcell,32.0,DEN,DL,16.0,10.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,25.0,2.0,7.4,
505.0,Alex Wright,23.0,CLE,DE,16.0,1.0,0.0,3.0,3.0,100.0,24.0,8.0,8.0,0.0,100.0,1.3,4.0,20.0,1.0,2.0,1.0,2.0,5.0,8.0,25.0,2.0,7.4,
506.0,Chase Young,24.0,2TM,DL,16.0,6.0,0.0,1.0,1.0,100.0,-4.0,-4.0,-4.0,0.0,79.2,-5.0,-5.0,1.0,1.0,9.0,6.0,2.0,7.5,25.0,25.0,3.0,10.7,
506.0,Chase Young,24.0,WAS,RDE,7.0,6.0,0.0,1.0,1.0,100.0,-4.0,-4.0,-4.0,0.0,79.2,-5.0,-5.0,1.0,1.0,9.0,3.0,1.0,5.0,18.0,15.0,2.0,11.8,
506.0,Chase Young,24.0,SFO,DL,9.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,3.0,1.0,2.5,7.0,10.0,1.0,9.1,
507.0,Montravius Adams,28.0,PIT,DT,13.0,8.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-3.0,-3.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,24.0,0.0,0.0,
508.0,Bryan Bresee,22.0,NOR,DT,17.0,0.0,0.0,2.0,2.0,100.0,15.0,7.5,7.5,0.0,97.9,3.5,7.0,8.0,0.0,5.0,3.0,6.0,4.5,13.0,24.0,0.0,0.0,
509.0,Folorunso Fatukasi,28.0,JAX,NT,16.0,16.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,24.0,1.0,4.0,
510.0,Greg Gaines,27.0,TAM,DL,17.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,6.0,24.0,2.0,7.7,
511.0,Anthony Johnson,24.0,GNB,S,12.0,4.0,1.0,13.0,8.0,61.5,142.0,17.8,10.9,0.0,66.8,11.2,90.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,25.0,
512.0,Jaleel Johnson,29.0,TEN,DT,12.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,
513.0,Jeremiah Ledbetter,29.0,JAX,DL,17.0,2.0,0.0,3.0,2.0,66.7,9.0,4.5,3.0,0.0,70.1,-1.0,-10.0,19.0,0.0,2.0,1.0,1.0,0.0,3.0,24.0,4.0,14.3,
514.0,Del'Shawn Phillips,27.0,BAL,LB,17.0,1.0,0.0,7.0,6.0,85.7,30.0,5.0,4.3,0.0,84.5,-0.6,-2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,11.1,
515.0,Drew Sanders,22.0,DEN,LB,17.0,4.0,0.0,13.0,11.0,84.6,126.0,11.5,9.7,1.0,132.7,0.4,4.0,122.0,12.0,1.0,1.0,0.0,0.0,2.0,24.0,6.0,20.0,
516.0,Jihad Ward,29.0,NYG,OLB,17.0,9.0,0.0,2.0,2.0,100.0,28.0,14.0,14.0,0.0,118.7,1.5,3.0,25.0,78.0,5.0,4.0,0.0,5.0,15.0,24.0,4.0,14.3,
517.0,Artie Burns,28.0,SEA,CB,14.0,1.0,0.0,20.0,13.0,65.0,159.0,12.2,8.0,0.0,89.4,5.0,53.0,106.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,11.5,
518.0,Zachary Carter,24.0,CIN,DT,17.0,5.0,0.0,3.0,3.0,100.0,12.0,4.0,4.0,0.0,83.3,-3.7,-11.0,23.0,0.0,1.0,2.0,1.0,0.0,3.0,23.0,1.0,4.2,
519.0,Ta'Quon Graham,25.0,ATL,DL,15.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,23.0,1.0,4.2,
520.0,Grady Jarrett,30.0,ATL,DL,8.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,6.0,2.0,1.5,10.0,23.0,2.0,8.0,
521.0,Jaylon Jones,26.0,CHI,DB,17.0,0.0,0.0,15.0,12.0,80.0,105.0,8.8,7.0,0.0,95.8,6.2,79.0,26.0,3.0,1.0,1.0,0.0,0.0,2.0,23.0,2.0,8.0,
522.0,Odafe Oweh,25.0,BAL,OLB,13.0,5.0,0.0,4.0,4.0,100.0,50.0,12.5,12.5,0.0,118.7,1.3,5.0,45.0,1.0,2.0,8.0,0.0,5.0,15.0,23.0,3.0,11.5,
523.0,Troy Reeder,29.0,LAR,LB,17.0,6.0,0.0,9.0,8.0,88.9,107.0,13.4,11.9,1.0,153.2,7.2,67.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,11.5,
524.0,Shaun Wade,25.0,NWE,CB,14.0,6.0,0.0,34.0,22.0,64.7,244.0,11.1,7.2,0.0,85.9,9.9,165.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,8.0,
525.0,Garrett Williams,22.0,ARI,CB,9.0,6.0,1.0,27.0,18.0,66.7,162.0,9.0,6.0,1.0,79.6,6.9,67.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,4.2,
526.0,Taven Bryan,27.0,IND,DT,17.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,22.0,0.0,0.0,
527.0,Eric Garror,23.0,TEN,DB,12.0,4.0,0.0,32.0,15.0,46.9,129.0,8.6,4.0,1.0,68.4,9.5,90.0,39.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,2.0,8.3,
528.0,Kevin Givens,26.0,SFO,DL,17.0,1.0,0.0,3.0,3.0,100.0,6.0,2.0,2.0,0.0,79.2,-4.0,-12.0,18.0,0.0,0.0,2.0,1.0,1.5,4.0,22.0,2.0,8.3,
529.0,Logan Hall,23.0,TAM,DL,16.0,13.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,22.0,2.0,8.3,
530.0,Kurt Hinish,24.0,HOU,DT,17.0,1.0,0.0,1.0,1.0,100.0,10.0,10.0,10.0,0.0,108.3,-2.0,-2.0,12.0,0.0,1.0,1.0,0.0,0.5,3.0,22.0,6.0,21.4,
531.0,Albert Huggins,26.0,ATL,DL,13.0,5.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-3.0,-3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,0.0,
532.0,Maurice Hurst Jr.,28.0,CLE,DT,13.0,0.0,1.0,3.0,1.0,33.3,7.0,7.0,2.3,0.0,2.8,2.3,0.0,7.0,0.0,2.0,3.0,1.0,1.5,7.0,22.0,2.0,8.3,
533.0,Josh Jobe,25.0,PHI,CB,17.0,3.0,0.0,26.0,14.0,53.8,176.0,12.6,6.8,1.0,88.0,12.7,126.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,8.3,
534.0,Yannick Ngakoue,28.0,CHI,DL,13.0,13.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,1.0,131.2,-2.0,-2.0,8.0,3.0,4.0,3.0,0.0,4.0,11.0,22.0,4.0,15.4,
535.0,Kyle Peko,30.0,TEN,DT,13.0,10.0,0.0,1.0,1.0,100.0,-3.0,-3.0,-3.0,0.0,79.2,-7.0,-7.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,22.0,3.0,12.0,
536.0,Jalen Ramsey,29.0,MIA,CB,10.0,10.0,3.0,39.0,21.0,53.8,259.0,12.3,6.6,1.0,51.1,12.3,178.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,12.0,PB
537.0,Bradley Roby,31.0,PHI,CB,9.0,2.0,0.0,33.0,20.0,60.6,189.0,9.5,5.7,0.0,76.5,7.9,84.0,105.0,5.0,0.0,1.0,0.0,0.0,1.0,22.0,7.0,24.1,
538.0,James Smith-Williams,26.0,WAS,DE,13.0,7.0,0.0,3.0,3.0,100.0,-3.0,-1.0,-1.0,0.0,79.2,-4.0,-12.0,9.0,1.0,1.0,7.0,0.0,1.0,9.0,22.0,3.0,12.0,
539.0,M.J. Stewart,28.0,HOU,S,8.0,1.0,0.0,13.0,8.0,61.5,65.0,8.1,5.0,0.0,74.2,7.1,49.0,16.0,4.0,0.0,1.0,0.0,0.0,1.0,22.0,2.0,8.3,
540.0,Chandon Sullivan,27.0,PIT,CB,17.0,2.0,1.0,28.0,17.0,60.7,145.0,8.5,5.2,0.0,59.4,5.9,111.0,34.0,34.0,3.0,0.0,2.0,0.0,3.0,22.0,4.0,15.4,
541.0,Cameron Thomas,23.0,ARI,OLB,15.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,22.0,2.0,8.3,
542.0,Juanyeh Thomas,23.0,DAL,S,16.0,1.0,0.0,16.0,10.0,62.5,107.0,10.7,6.7,1.0,102.9,3.3,15.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,12.0,
543.0,Trenton Thompson,26.0,PIT,DB,6.0,1.0,1.0,13.0,8.0,61.5,79.0,9.9,6.1,0.0,46.6,6.2,15.0,64.0,3.0,1.0,0.0,0.0,0.0,1.0,22.0,5.0,18.5,
544.0,Marlon Tuipulotu,24.0,PHI,DT,14.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-4.0,-4.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,22.0,1.0,4.3,
545.0,Brent Urban,32.0,BAL,DE,17.0,3.0,0.0,2.0,1.0,50.0,5.0,5.0,2.5,0.0,56.2,5.0,-1.0,6.0,0.0,2.0,2.0,2.0,3.0,7.0,22.0,0.0,0.0,
546.0,Derek Barnett,27.0,2TM,DE,14.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,8.0,0.0,2.5,11.0,22.0,2.0,8.3,
546.0,Derek Barnett,27.0,PHI,DE,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,40.0,
546.0,Derek Barnett,27.0,HOU,DE,6.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,8.0,0.0,2.5,11.0,19.0,0.0,0.0,
547.0,Duron Harmon,32.0,2TM,S,7.0,1.0,1.0,13.0,10.0,76.9,87.0,8.7,6.7,1.0,87.7,7.5,61.0,26.0,7.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,
547.0,Duron Harmon,32.0,CHI,S,3.0,1.0,0.0,3.0,2.0,66.7,17.0,8.5,5.7,0.0,81.2,4.7,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
547.0,Duron Harmon,32.0,CLE,S,4.0,0.0,1.0,10.0,8.0,80.0,70.0,8.8,7.0,1.0,89.6,8.3,48.0,22.0,6.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,
548.0,Amare Barno,24.0,CAR,OLB,15.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,4.5,
549.0,Mario Edwards,29.0,SEA,DE,15.0,1.0,0.0,2.0,2.0,100.0,3.0,1.5,1.5,0.0,79.2,-4.5,-9.0,12.0,0.0,0.0,2.0,1.0,2.0,4.0,21.0,3.0,12.5,
550.0,Jordan Elliott,26.0,CLE,DT,17.0,14.0,0.0,2.0,1.0,50.0,6.0,6.0,3.0,0.0,56.2,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.5,5.0,21.0,2.0,8.7,
551.0,Christian Elliss,24.0,PHI,LB,12.0,1.0,0.0,5.0,3.0,60.0,49.0,16.3,9.8,0.0,92.9,3.4,22.0,27.0,8.0,1.0,0.0,0.0,0.0,1.0,21.0,2.0,8.7,
