Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Touchdowns,Unnamed: 16_level_0,PAT,PAT,FG,FG,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
404,Cam Taylor-Britt,25,CIN,LCB,17,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,
405,Juanyeh Thomas,24,DAL,S,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
406,Kimani Vidal,23,LAC,RB,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.6,
407,Devontez Walker,23,BAL,WR,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.7,
408,Travon Walker,24,JAX,RDE,17,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.4,
409,Tylan Wallace,25,BAL,WR,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
410,Jimmie Ward,33,HOU,S,10,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.6,
411,Fred Warner,28,SFO,MLB,17,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,"PB,AP-1"
412,Jaylen Warren,26,PIT,RB,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
413,Darnell Washington,23,PIT,TE,17,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
414,Malik Washington,23,MIA,WR,14,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
415,Deshaun Watson,29,CLE,QB,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
416,Zamir White,25,LVR,RB,8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.8,
417,Blake Whiteheart,24,CLE,TE,11,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
418,Nate Wiggins,21,BAL,CB,15,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,AP DRoY-11
419,Kristian Wilkerson,27,LVR,WR,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2.0,
420,Jamaal Williams,29,NOR,RB,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
421,Jonah Williams,27,ARI,OL,6,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,1.0,
422,Leonard Williams,30,SEA,LDE,16,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0.4,"PB,AP DPoY-14"
423,Mike Williams,30,2TM,WR,18,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.3,
423,Mike Williams,30,PIT,WR,9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.7,
424,Malik Willis,25,GNB,QB,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.9,
425,Cedrick Wilson Jr.,29,NOR,WR,15,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
426,Johnny Wilson,23,PHI,WR,16,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.4,
427,Payton Wilson,24,PIT,LB,17,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.4,
428,Antoine Winfield Jr.,26,TAM,SS,9,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0.7,
429,Jameis Winston,30,CLE,QB,12,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.5,
430,Kenny Yeboah,26,NYJ,TE,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0.7,
431,Jude McAtamney,24,NYG,K,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,4.0,
432,Mitch Wishnowsky,32,SFO,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0.3,
433,Zach Allen,27,DEN,LDT,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,"AP-2,AP DPoY-14"
434,A.J. Epenesa,26,BUF,LDE,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,
435,Zach Harrison,23,ATL,DL,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,
436,Dre'Mont Jones,27,SEA,LB,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,
437,Harold Landry,28,TEN,ROLB,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,
438,Kamari Lassiter,21,HOU,RCB,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,AP DRoY-10
439,Kelee Ringo,22,PHI,CB,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.1,
440,Alex Wright,24,CLE,DE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,
441,Byron Young,26,LAR,LOLB,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,
