Rk,Player,Age,Team,Pos,G,GS,Def Interceptions Int,Def Interceptions Yds,Def Interceptions IntTD,Def Interceptions Lng,Def Interceptions PD,Fumbles FF,Fumbles Fmb,Fumbles FR,Fumbles Yds,Fumbles FRTD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Sfty,Awards,Player_URL
640,Raekwon McMillan,27,NWE,LB,16,1,0,0,0,0,0,0,0,1,23,1,1.0,35,26,9,5,1,0,,
641,Amari Rodgers,23,2TM,WR,16,1,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,0,0,,
641,Amari Rodgers,23,GNB,WR,10,0,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,0,,
641,Amari Rodgers,23,HOU,WR,6,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
642,Cameron Sample,23,CIN,DE,16,1,0,0,0,0,0,0,0,0,0,0,2.0,25,17,8,4,7,0,,
643,Kevin Strong,26,TEN,DT,16,1,0,0,0,0,2,0,0,0,0,0,0.0,23,14,9,0,0,0,,
644,Trent Taylor,28,CIN,WR,16,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
645,Samuel Womack,23,SFO,CB,16,1,1,0,0,0,2,1,0,1,0,0,0.0,19,13,6,1,0,0,,
646,D.J. Wonnum,25,MIN,LB,16,1,0,0,0,0,0,0,0,0,0,0,4.0,38,27,11,5,10,0,,
647,DeAundre Alford,25,ATL,CB,16,0,1,0,0,0,7,0,0,0,0,0,0.5,25,18,7,1,1,1,,
648,Stephen Anderson,29,ARI,TE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,,
649,Brian Asamoah,22,MIN,LB,16,0,0,0,0,0,0,1,0,1,12,0,0.0,17,11,6,0,0,0,,
650,Ben Banogu,26,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,10,3,7,0,0,0,,
651,Tyler Bass,25,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
652,Nick Bellore,33,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,11,4,0,0,0,,
653,Brandon Bolden,32,LVR,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,,
654,Tony Brown,27,IND,DB,16,0,0,0,0,0,0,0,0,0,0,0,1.0,7,2,5,1,1,0,,
655,Rex Burkhead,32,HOU,RB,16,0,0,0,0,0,0,0,0,1,0,1,0.0,2,2,0,0,0,0,,
656,Deon Bush,29,KAN,DB,16,0,0,0,0,0,1,0,0,0,0,0,0.0,11,6,5,0,0,0,,
657,Micheal Clemons,25,NYJ,DE,16,0,0,0,0,0,0,0,0,0,0,0,2.5,36,22,14,4,6,0,,
658,James Cook,23,BUF,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
659,JoJo Domann,25,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,,
660,Reid Ferguson,28,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
661,Luke Gifford,27,DAL,LB,16,0,0,0,0,0,0,1,0,1,0,0,0.0,17,11,6,0,0,0,,
662,Justin Jackson,26,DET,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
663,John Jenkins,33,MIA,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,20,8,12,0,1,0,,
664,Kyron Johnson,24,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,,
665,Patrick Johnson,24,PHI,DE,16,0,0,0,0,0,0,1,0,1,0,0,0.0,11,7,4,0,3,0,,
666,Clay Johnston,26,CIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,,
667,Patrick Jones II,24,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,4.0,27,16,11,8,5,0,,
668,Taiwan Jones,34,BUF,RB,16,0,0,0,0,0,0,0,1,0,0,0,0.0,5,2,3,0,0,0,,
669,Chris Lammons,26,KAN,CB,16,0,0,0,0,0,0,1,0,0,0,0,0.0,7,3,4,0,0,0,,
670,P.J. Locke,25,DEN,S,16,0,0,0,0,0,1,2,0,0,0,0,0.0,22,11,11,1,0,0,,
671,Jordan Mason,23,SFO,RB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,
672,Tyler Matakevich,30,BUF,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,
673,Marquan McCall,23,CAR,DT,16,0,0,0,0,0,0,0,0,0,0,0,0.0,15,7,8,2,1,0,,
674,Evan McPherson,23,CIN,K,16,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
675,DaMarcus Mitchell,24,NWE,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,0,0,0,,
676,Siran Neal,28,BUF,CB,16,0,0,0,0,0,4,0,0,0,0,0,0.0,19,13,6,0,1,0,,
677,Joseph Ossai,22,CIN,DE,16,0,0,0,0,0,1,0,0,2,0,1,3.5,17,6,11,2,10,0,,
678,Del'Shawn Phillips,26,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
679,Khalen Saunders,26,KAN,DT,16,0,0,0,0,0,1,0,0,0,0,0,3.5,48,22,26,3,8,0,,
680,Brenden Schooler,25,NWE,DB,16,0,0,0,0,0,0,0,0,2,0,0,0.0,14,11,3,0,0,0,,
681,Michael Thomas,32,CIN,S,16,0,0,0,0,0,0,0,0,0,0,0,0.0,12,5,7,0,0,0,,
682,Channing Tindall,22,MIA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
683,Shaka Toney,24,WAS,DE,16,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,1,0,0,,
684,Casey Toohill,26,WAS,DE,16,0,0,0,0,0,0,0,0,2,1,1,1.0,25,13,12,2,6,0,,
685,Brent Urban,31,BAL,DE,16,0,0,0,0,0,3,0,0,0,0,0,1.0,21,10,11,2,1,0,,
686,Jaylen Warren,24,PIT,RB,16,0,0,0,0,0,0,0,1,1,3,0,0.0,5,4,1,0,0,0,,
687,Devonte Wyatt,24,GNB,DT,16,0,0,0,0,0,1,1,0,0,0,0,1.5,15,8,7,0,3,0,,
688,Mark Andrews,27,BAL,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB,
689,Eli Apple,27,CIN,LCB,15,15,0,0,0,0,8,0,0,0,0,0,0.0,49,35,14,1,0,0,,
690,Budda Baker,26,ARI,FS,15,15,2,54,0,53,7,1,0,0,0,0,0.0,111,75,36,1,2,0,PB,
691,Ryan Bates,25,BUF,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
692,Jaquan Brisker,23,CHI,FS,15,15,1,6,0,6,2,1,0,1,0,0,4.0,104,73,31,5,4,0,,
693,Derek Carr,31,LVR,QB,15,15,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,PB,
694,Andre Cisco,22,JAX,FS,15,15,3,68,1,59,10,0,0,0,0,0,1.0,73,49,24,1,1,0,,
695,Frank Clark,29,KAN,RDE,15,15,0,0,0,0,1,1,0,1,0,0,5.0,39,25,14,8,13,1,,
696,La'el Collins,29,CIN,RT,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
697,Maliek Collins,27,HOU,RDT,15,15,0,0,0,0,2,0,0,0,0,0,3.5,37,27,10,9,10,0,,
698,Gabriel Davis,23,BUF,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,,
699,Dion Dawkins,28,BUF,LT,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB,
700,Jamel Dean,26,TAM,RCB,15,15,2,24,0,24,8,0,0,0,0,0,0.0,57,45,12,1,0,0,,
701,Will Dissly,26,SEA,TE,15,15,0,0,0,0,0,1,0,1,0,0,0.0,4,4,0,0,0,0,,
702,Kyle Dugger,26,NWE,SS,15,15,3,55,2,39,8,1,0,1,59,1,1.0,78,50,28,5,2,0,,
703,Samson Ebukam,27,SFO,LDE,15,15,0,0,0,0,1,1,0,1,0,0,5.0,36,21,15,7,13,0,,
704,Terrell Edmunds,25,PIT,SS,15,15,0,0,0,0,5,0,0,0,0,0,2.0,70,41,29,3,2,0,,
705,Mike Evans,29,TAM,WR,15,15,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
706,Justin Fields,23,CHI,QB,15,15,0,0,0,0,0,0,16,8,-22,0,0.0,0,0,0,0,0,0,AP MVP-9,
707,Minkah Fitzpatrick,26,PIT,FS,15,15,6,94,1,34,11,0,0,0,0,0,0.0,96,56,40,1,1,0,"PB,AP-1,AP DPoY-10",
708,Cameron Fleming,30,DEN,LT/RT,15,15,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
709,Dre Greenlaw,25,SFO,RLB,15,15,1,0,0,0,6,2,0,2,23,1,0.0,127,82,45,3,0,0,,
710,Shelby Harris,31,SEA,LDE,15,15,0,0,0,0,4,0,0,0,0,0,2.0,44,24,20,5,6,0,,
711,Trey Hendrickson,28,CIN,RDE,15,15,0,0,0,0,3,3,0,0,0,0,8.0,32,22,10,6,24,0,PB,
712,Xavien Howard,29,MIA,LCB,15,15,1,0,0,0,12,0,0,2,16,1,0.0,45,35,10,1,0,0,PB,
713,Sam Hubbard,27,CIN,LDE,15,15,0,0,0,0,3,1,0,0,0,0,6.5,60,34,26,11,22,0,,
714,Jalen Hurts,24,PHI,QB,15,15,0,0,0,0,0,0,9,2,-13,0,0.0,2,2,0,0,0,0,"PB,AP-2,AP MVP-2,AP OPoY-3",
715,Elgton Jenkins,27,GNB,LG/RT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PB,
716,Chandler Jones,32,LVR,LDE,15,15,0,0,0,0,3,1,0,3,48,1,4.5,38,21,17,3,15,0,,
717,D.J. Jones,27,DEN,NT,15,15,0,0,0,0,6,0,0,0,0,0,2.0,34,22,12,3,4,0,,
718,George Kittle,29,SFO,TE,15,15,0,0,0,0,0,1,1,0,0,0,0.0,2,2,0,0,0,0,"PB,AP-2",
719,Dawson Knox,26,BUF,TE,15,15,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,PB,
720,Allen Lazard,27,GNB,WR,15,15,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
721,Connor McGovern,25,DAL,LG,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
722,Matt Milano,28,BUF,LLB,15,15,3,84,1,43,11,0,0,2,0,0,1.5,99,72,27,12,7,0,"PB,AP-1",
723,Davis Mills,24,HOU,QB,15,15,0,0,0,0,0,0,8,2,0,0,0.0,2,2,0,0,0,0,,
724,Steven Nelson,29,HOU,RCB,15,15,1,33,0,33,7,1,0,0,0,0,1.0,52,39,13,1,1,0,,
725,Greg Newsome II,22,CLE,RCB,15,15,0,0,0,0,6,0,0,0,0,0,0.5,42,31,11,0,1,0,,
726,Yannick Ngakoue,27,IND,LDE,15,15,0,0,0,0,0,1,0,0,0,0,9.5,29,18,11,8,16,0,,
727,Jeff Okudah,23,DET,RCB,15,15,1,20,1,20,7,1,0,0,0,0,0.0,73,59,14,2,0,0,,
728,Germaine Pratt,26,CIN,MLB,15,15,2,3,0,3,10,1,0,1,-8,0,1.0,99,50,49,6,1,0,,
729,Sheldon Rankins,28,NYJ,NT,15,15,0,0,0,0,0,1,0,0,0,0,3.0,43,25,18,4,7,0,,
730,Dalton Schultz,26,DAL,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
731,Jeffery Simmons,25,TEN,DT,15,15,0,0,0,0,7,1,0,0,0,0,7.5,54,25,29,9,14,0,"PB,AP-2",
732,Courtland Sutton,27,DEN,WR,15,15,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
733,Wyatt Teller,28,CLE,RG,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB,
734,Quincy Williams,26,NYJ,LILB,15,15,0,0,0,0,1,0,0,0,0,0,3.0,106,74,32,12,6,0,,
735,Logan Wilson,26,CIN,RLB/MLB,15,15,1,41,0,41,4,1,1,0,0,0,2.5,123,83,40,3,7,0,,
736,Russell Wilson,34,DEN,QB,15,15,0,0,0,0,0,0,6,4,7,0,0.0,0,0,0,0,0,0,,
737,Xavier Woods,27,CAR,FS,15,15,0,0,0,0,6,0,0,2,30,0,0.0,86,53,33,0,1,0,,
738,Kevin Zeitler,32,BAL,RG,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
739,Alex Bars,27,LVR,RG,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
740,Ezekiel Elliott,27,DAL,RB,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
741,Kenyon Green,21,HOU,LG,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
742,Dane Jackson,26,BUF,RCB,15,14,2,13,0,11,12,1,0,0,0,0,0.0,57,49,8,1,0,0,,
743,Jerry Jeudy,23,DEN,WR,15,14,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,
744,Frankie Luvu,26,CAR,RLB,15,14,1,33,1,33,4,1,0,0,0,0,7.0,111,76,35,19,9,0,,
745,Foster Moreau,25,LVR,TE,15,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
746,Travon Walker,22,JAX,ROLB,15,14,1,9,0,9,2,1,0,0,0,0,3.5,49,24,25,5,10,0,,
747,Chris Godwin,26,TAM,WR,15,13,0,0,0,0,0,0,2,1,0,0,0.0,2,1,1,0,0,0,AP CPoY-7,
748,Damar Hamlin,24,BUF,FS,15,13,0,0,0,0,2,1,0,0,0,0,1.5,91,63,28,6,3,0,AP CPoY-12,
749,Myles Jack,27,PIT,RILB,15,13,0,0,0,0,3,0,0,0,0,0,0.0,104,61,43,3,1,0,,
750,Alvin Kamara,27,NOR,RB,15,13,0,0,0,0,0,0,4,1,6,0,0.0,0,0,0,0,0,0,,
751,Kader Kohou,24,MIA,RCB,15,13,1,0,0,0,10,1,0,0,0,0,0.0,72,63,9,5,0,0,,
752,Tre'von Moehrig,23,LVR,FS,15,13,0,0,0,0,5,0,0,0,0,0,0.0,55,37,18,2,0,0,,
753,C.J. Uzomah,29,NYJ,TE,15,13,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,,
754,Dean Lowry,28,GNB,LDE,15,12,0,0,0,0,1,0,0,0,0,0,0.5,43,23,20,1,5,0,,
755,Adam Trautman,25,NOR,TE,15,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
756,Bryce Callahan,31,LAC,DB,15,11,3,37,1,26,6,0,0,0,0,0,0.0,47,34,13,2,2,0,,
757,Kenneth Walker III,22,SEA,RB,15,11,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,AP ORoY-2,
758,Will Harris,27,DET,RLB,15,10,1,0,0,0,4,1,0,1,0,0,0.0,57,44,13,2,1,0,,
759,Myles Hartsfield,25,CAR,SS,15,10,0,0,0,0,2,1,0,0,0,0,0.0,59,44,15,2,1,0,,
760,Cam Akers,23,LAR,RB,15,9,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
761,Marquise Copeland,25,LAR,DL,15,9,0,0,0,0,0,0,0,0,0,0,1.0,31,16,15,2,2,0,,
762,Marcus Davenport,26,NOR,RDE,15,9,0,0,0,0,0,0,0,0,0,0,0.5,29,16,13,2,8,0,,
763,Chris Olave,22,NOR,WR,15,9,0,0,0,0,0,1,2,0,0,0,0.0,3,3,0,0,0,0,AP ORoY-4,
764,Isaiah Rodgers,24,IND,DB,15,9,0,0,0,0,3,1,1,4,19,0,0.0,34,24,10,1,0,0,,
765,Joe Thomas,31,CHI,RLB,15,9,0,0,0,0,2,0,0,1,0,0,1.0,61,35,26,4,1,0,,
766,Levi Wallace,27,PIT,LCB,15,9,4,6,0,3,13,0,0,0,0,0,0.0,48,33,15,0,0,0,,
767,Chase Claypool,24,2TM,WR,15,11,0,0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0,,
767,Chase Claypool,24,PIT,WR,8,8,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
767,Chase Claypool,24,CHI,WR,7,3,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
768,Dylan Cole,28,TEN,RILB,15,8,0,0,0,0,1,0,0,0,0,0,1.0,64,42,22,4,1,0,,
769,Isaiah McKenzie,27,BUF,WR,15,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
770,Cory Littleton,29,CAR,MLB,15,7,0,0,0,0,2,0,0,0,0,0,0.5,47,28,19,1,2,0,,
771,Johnathan Abram,26,3TM,S,15,8,0,0,0,0,3,0,0,0,0,0,0.0,60,42,18,0,2,0,,
771,Johnathan Abram,26,LVR,SS,8,6,0,0,0,0,1,0,0,0,0,0,0.0,48,35,13,0,2,0,,
771,Johnathan Abram,26,GNB,S,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
771,Johnathan Abram,26,SEA,S,5,2,0,0,0,0,2,0,0,0,0,0,0.0,10,6,4,0,0,0,,
772,Antonio Gibson,24,WAS,RB,15,6,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
773,Kamu Grugier-Hill,28,2TM,LB,15,6,0,0,0,0,1,0,0,0,0,0,0.0,48,38,10,1,0,0,,
773,Kamu Grugier-Hill,28,HOU,LLB,6,6,0,0,0,0,1,0,0,0,0,0,0.0,40,30,10,1,0,0,,
773,Kamu Grugier-Hill,28,ARI,LB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,8,8,0,0,0,0,,
774,Derion Kendrick,22,LAR,LCB,15,6,0,0,0,0,4,0,0,0,0,0,0.0,43,36,7,0,0,0,,
775,Shaq Lawson,28,BUF,LDE,15,6,0,0,0,0,1,1,0,0,0,0,3.5,31,19,12,6,9,0,,
776,Tre'Quan Smith,26,NOR,WR,15,6,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
777,Dane Belton,22,NYG,S,15,5,2,0,0,0,3,0,0,2,3,0,0.0,31,24,7,1,1,0,,
778,Jonathan Bostic,31,WAS,MLB,15,5,0,0,0,0,0,0,0,0,0,0,0.0,25,11,14,0,0,0,,
779,Tanoh Kpassagnon,28,NOR,DE,15,5,0,0,0,0,0,0,0,0,0,0,2.0,28,15,13,3,6,0,,
780,Derrick Barnes,23,DET,LB,15,4,0,0,0,0,1,0,0,0,0,0,1.0,47,27,20,3,1,0,,
781,Angelo Blackson,30,CHI,DT,15,4,0,0,0,0,1,0,0,0,0,0,0.0,22,10,12,1,1,0,,
782,Justin Evans,27,NOR,S,15,4,0,0,0,0,2,1,0,0,0,0,0.0,29,17,12,2,0,0,,
783,Reggie Gilliam,25,BUF,FB,15,4,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
784,Marcus Jones,24,NWE,DB,15,4,2,87,1,69,7,0,1,1,0,0,0.0,39,34,5,2,0,0,AP-1,
785,John Ridgeway,23,WAS,DT,15,4,0,0,0,0,1,1,0,0,0,0,0.0,24,9,15,0,0,0,,
786,Brandon Stephens,25,BAL,DB,15,4,0,0,0,0,7,0,0,0,0,0,0.5,37,31,6,0,1,0,,
787,Jerry Tillery,26,2TM,DE,15,4,0,0,0,0,0,1,0,0,0,0,1.0,18,13,5,0,4,0,,
787,Jerry Tillery,26,LAC,DE,7,0,0,0,0,0,0,1,0,0,0,0,1.0,8,5,3,0,2,0,,
787,Jerry Tillery,26,LVR,DE,8,4,0,0,0,0,0,0,0,0,0,0,0.0,10,8,2,0,2,0,,
788,Oshane Ximines,26,NYG,LB,15,4,0,0,0,0,2,1,1,1,1,0,2.0,24,15,9,3,8,0,,
789,Jordan Akins,30,HOU,TE,15,3,0,0,0,0,0,0,1,1,-2,0,0.0,0,0,0,0,0,0,,
790,Kurt Hinish,23,HOU,DT,15,3,0,0,0,0,0,0,0,0,0,0,1.0,23,11,12,6,2,0,,
791,Travis Jones,23,BAL,DT,15,3,0,0,0,0,1,0,0,0,0,0,1.0,24,14,10,1,2,0,,
792,Israel Mukuamu,23,DAL,S,15,3,1,0,0,0,1,0,0,0,0,0,0.0,17,12,5,0,1,0,,
793,Tre Norwood,23,PIT,DB,15,3,0,0,0,0,0,0,0,0,0,0,0.0,23,17,6,2,0,0,,
794,Giovanni Ricci,26,CAR,TE,15,3,0,0,0,0,0,0,0,1,0,0,0.0,10,6,4,0,0,0,,
795,Rachad Wildgoose,22,WAS,CB,15,3,0,0,0,0,3,0,0,0,0,0,0.0,16,12,4,0,0,0,,
796,A.J. Epenesa,24,BUF,DE,15,2,0,0,0,0,5,2,0,1,0,0,6.5,16,13,3,7,10,0,,
797,Elijah Hicks,23,CHI,DB,15,2,0,0,0,0,0,1,0,1,0,0,0.0,28,15,13,0,0,0,,
798,Daxton Hill,22,CIN,S,15,2,0,0,0,0,0,0,0,0,0,0,0.0,16,11,5,0,1,0,,
799,Darnay Holmes,24,NYG,CB,15,2,0,0,0,0,8,1,0,0,0,0,0.0,38,28,10,2,1,0,,
800,Zander Horvath,24,LAC,FB,15,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
801,Chuba Hubbard,23,CAR,RB,15,2,0,0,0,0,0,0,2,0,4,0,0.0,3,3,0,0,0,0,,
802,Jordan Kunaszyk,26,CLE,LB,15,2,0,0,0,0,1,1,0,0,0,0,0.0,22,14,8,0,0,0,,
803,James Lynch,23,MIN,DT,15,2,0,0,0,0,0,0,0,0,0,0,0.0,20,11,9,1,0,0,,
804,Boston Scott,27,PHI,RB,15,2,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
805,Tim Settle,25,BUF,DT,15,2,0,0,0,0,1,1,0,1,0,0,1.0,19,11,8,4,2,0,,
806,Jelani Woods,24,IND,TE,15,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
807,Nik Bonitto,23,DEN,OLB,15,1,0,0,0,0,0,1,0,0,0,0,1.5,14,6,8,1,3,0,,
808,Adam Gotsis,30,JAX,DE,15,1,0,0,0,0,2,0,0,1,0,0,1.5,19,10,9,3,9,0,,
809,Hassan Haskins,23,TEN,RB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,0,0,0,,
810,Tre Herndon,26,JAX,CB,15,1,0,0,0,0,5,1,0,1,14,0,0.0,36,27,9,2,1,0,,
811,Scott Miller,25,TAM,WR,15,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
812,Dax Milne,23,WAS,WR,15,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
813,Zeke Turner,26,ARI,DB,15,1,0,0,0,0,0,1,0,0,0,0,0.0,22,12,10,3,0,0,,
814,Derrek Tuszka,25,2TM,LB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,16,8,8,0,0,0,,
814,Derrek Tuszka,25,TEN,LB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
814,Derrek Tuszka,25,LAC,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,14,7,7,0,0,0,,
815,Montrell Washington,23,DEN,WR,15,1,0,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0,0,0,,
816,Russ Yeast,23,LAR,S,15,1,0,0,0,0,0,0,0,0,0,0,0.0,20,16,4,1,0,0,,
817,Cal Adomitis,24,CIN,LS,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
818,Jamal Agnew,27,JAX,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB,
819,Marcus Allen,26,PIT,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0,0,0,,
820,Boogie Basham,25,BUF,DE,15,0,1,21,0,21,2,0,0,1,1,0,2.0,19,9,10,1,5,0,,
821,Shaun Bradley,25,PHI,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,
822,Aaron Brewer,32,ARI,LS,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
823,Dyami Brown,23,WAS,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
824,Darien Butler,22,LVR,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,11,3,8,0,0,0,,
825,Percy Butler,22,WAS,S,15,0,0,0,0,0,1,0,0,1,0,0,0.0,11,9,2,0,0,0,,
826,Jack Cochrane,23,KAN,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0,0,0,,
827,DeeJay Dallas,24,SEA,RB,15,0,0,0,0,0,0,1,1,1,47,0,0.0,8,5,3,0,0,0,,
828,Daniel Ekuale,28,NWE,DT,15,0,0,0,0,0,1,0,0,0,0,0,2.0,14,10,4,2,3,0,,
829,Tre Flowers,27,CIN,CB,15,0,1,0,0,0,3,0,0,1,0,0,0.0,27,20,7,0,0,0,,
830,Chauncey Golston,24,DAL,LB,15,0,0,0,0,0,1,0,0,0,0,0,1.0,22,13,9,2,2,0,,
831,Ryan Griffin,32,CHI,TE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
832,Justice Hill,25,BAL,RB,15,0,0,0,0,0,0,0,2,0,0,0,0.0,6,6,0,0,0,0,,
833,Jesper Horsted,25,LVR,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
834,Drake Jackson,21,SFO,DE,15,0,1,0,0,0,8,0,0,0,0,0,3.0,14,8,6,3,6,0,,
835,D'Ernest Johnson,26,CLE,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,,
836,Joseph Jones,28,TEN,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,18,13,5,0,0,0,,
837,DeAngelo Malone,23,ATL,LB,15,0,0,0,0,0,0,0,0,0,0,0,1.0,29,18,11,4,2,0,,
838,Jalen Nailor,23,MIN,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
839,James Proche,26,BAL,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,
840,Chris Rumph,24,LAC,LB,15,0,0,0,0,0,1,0,0,0,0,0,2.0,15,7,8,2,6,0,,
841,Dawuane Smoot,27,JAX,DE,15,0,0,0,0,0,2,1,0,1,0,0,5.0,21,14,7,6,12,0,,
842,Pierre Strong,24,NWE,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,
843,Grant Stuard,24,IND,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0,0,0,,
844,Ambry Thomas,23,SFO,CB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,0,0,0,,
845,Daniel Thomas,24,JAX,S,15,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,,
846,Joshua Uche,24,NWE,LB,15,0,0,0,0,0,0,2,0,0,0,0,11.5,27,23,4,9,14,0,,
847,Ke'Shawn Vaughn,25,TAM,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
