Rk,Player,Age,Team,Pos,G,GS,Def Interceptions Int,Def Interceptions Yds,Def Interceptions IntTD,Def Interceptions Lng,Def Interceptions PD,Fumbles FF,Fumbles Fmb,Fumbles FR,Fumbles Yds,Fumbles FRTD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Sfty,Awards,Player_URL
845,Emmanuel Forbes,22,WAS,CB,14,6,1,3,0,3,11,0,1,0,0,0,0.0,38,35,3,2,0,0,,
846,Brevin Jordan,23,HOU,TE,14,6,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
847,Henry To'oTo'o,22,HOU,LB,14,6,0,0,0,0,2,1,0,1,0,0,0.0,61,35,26,2,1,0,,
848,Shaun Wade,25,NWE,CB,14,6,0,0,0,0,1,0,0,0,0,0,0.0,23,21,2,2,0,0,,
849,Nick Williams,33,LAC,DL,14,6,0,0,0,0,0,0,0,2,0,0,1.0,32,16,16,7,1,0,,
850,Roy Lopez,26,ARI,DT,14,5,0,0,0,0,0,0,0,0,0,0,0.0,42,22,20,2,1,0,,
851,Derek Barnett,27,2TM,DE,14,4,0,0,0,0,1,0,0,0,0,0,2.5,22,12,10,9,11,0,,
851,Derek Barnett,27,PHI,DE,8,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,1,0,0,,
851,Derek Barnett,27,HOU,DE,6,4,0,0,0,0,1,0,0,0,0,0,2.5,19,11,8,8,11,0,,
852,Jakorian Bennett,23,LVR,CB,14,4,0,0,0,0,3,0,0,0,0,0,0.0,32,24,8,0,0,0,,
853,Quentin Lake,24,LAR,DB,14,4,0,0,0,0,6,0,0,1,0,0,0.0,53,42,11,1,0,0,,
854,Brenton Strange,23,JAX,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,,
855,Brock Wright,25,DET,TE,14,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
856,Arthur Maulet,30,BAL,CB,14,3,1,0,0,0,5,0,0,2,21,0,2.0,37,32,5,5,3,0,,
857,Kyle Van Noy,32,BAL,OLB,14,3,0,0,0,0,4,2,0,0,0,0,9.0,30,20,10,9,9,0,,
858,Andre Jones,25,WAS,DE,14,2,0,0,0,0,3,0,0,0,0,0,0.0,4,1,3,0,0,0,,
859,Khyiris Tonga,27,MIN,DL,14,2,0,0,0,0,0,0,0,0,0,0,0.0,15,9,6,1,2,0,,
860,Artie Burns,28,SEA,CB,14,1,0,0,0,0,2,0,0,0,0,0,0.0,23,13,10,2,0,0,,
861,Brandin Echols,26,NYJ,CB,14,1,1,30,1,30,2,0,0,0,0,0,0.0,11,7,4,0,0,0,,
862,Jesse Luketa,24,ARI,OLB,14,1,0,0,0,0,0,0,0,0,0,0,0.0,11,4,7,1,1,0,,
863,Zach Pascal,29,ARI,WR,14,1,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
864,Josh Tupou,29,CIN,DT,14,1,0,0,0,0,0,0,0,0,0,0,0.0,19,8,11,1,1,0,,
865,Rock Ya-Sin,27,BAL,CB,14,1,0,0,0,0,2,0,0,0,0,0,0.0,13,9,4,0,0,0,,
866,Camaron Cheeseman,25,WAS,LS,14,0,0,0,0,0,0,0,1,0,-16,0,0.0,0,0,0,0,0,0,,
867,Royce Freeman,27,LAR,RB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
868,J.T. Gray,27,NOR,DB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,12,7,5,0,0,0,,
869,Jake Hansen,25,HOU,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0,0,0,,
870,Eric Johnson,25,IND,DT,14,0,0,0,0,0,0,0,0,0,0,0,1.0,15,6,9,1,3,0,,
871,Velus Jones Jr.,26,CHI,WR,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
872,Riley Moss,23,DEN,CB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,
873,Israel Mukuamu,24,DAL,S,14,0,0,0,0,0,1,0,0,1,-3,0,0.0,6,4,2,0,0,0,,
874,Ogbonnia Okoronkwo,28,CLE,DE,14,0,0,0,0,0,1,0,0,1,0,0,4.5,31,22,9,12,8,0,,
875,Joseph Ossai,23,CIN,DE,14,0,0,0,0,0,1,0,0,0,0,0,1.0,10,6,4,1,7,0,,
876,Cordarrelle Patterson,32,ATL,RB,14,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
877,Kevin Rader,28,TEN,TE,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
878,Chazz Surratt,26,NYJ,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,,
879,Marlon Tuipulotu,24,PHI,DT,14,0,0,0,0,0,0,0,0,0,0,0,2.0,22,13,9,3,2,0,,
880,Kristian Welch,25,GNB,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,
881,Keenan Allen,31,LAC,WR,13,13,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,PB,
882,Cody Barton,27,WAS,LB,13,13,1,52,0,52,1,0,0,1,5,0,0.0,121,67,54,3,2,0,,
883,Vonn Bell,29,CAR,FS,13,13,1,11,0,11,2,0,0,0,0,0,0.0,69,42,27,0,1,0,,
884,Bobby Brown,23,LAR,NT,13,13,0,0,0,0,0,0,0,0,0,0,0.5,31,16,15,4,1,0,,
885,James Conner,28,ARI,RB,13,13,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,
886,Jamin Davis,25,WAS,LB,13,13,1,0,0,0,4,2,0,0,0,0,3.0,89,50,39,8,3,0,,
887,Jamel Dean,27,TAM,CB,13,13,0,0,0,0,4,0,0,2,7,0,0.0,61,46,15,0,0,0,,
888,Grant Delpit,25,CLE,S,13,13,1,0,0,0,3,0,1,1,14,0,1.5,80,63,17,7,4,0,,
889,Justin Fields,24,CHI,QB,13,13,0,0,0,0,0,0,10,1,-8,0,0.0,0,0,0,0,0,0,,
890,Justin Herbert,25,LAC,QB,13,13,0,0,0,0,0,0,4,3,-4,0,0.0,0,0,0,0,0,0,,
891,Jordan Hicks,31,MIN,LB,13,13,1,9,0,9,5,1,0,2,42,1,1.0,107,61,46,4,2,0,,
892,Amani Hooker,25,TEN,DB,13,13,1,10,0,10,7,1,0,1,0,0,0.0,85,69,16,3,0,0,,
893,Xavien Howard,30,MIA,LCB,13,13,1,0,0,0,12,0,0,0,0,0,0.0,45,36,9,1,1,0,,
894,Josh Jacobs,25,LVR,RB,13,13,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,
895,Alim McNeill,23,DET,DL,13,13,0,0,0,0,1,1,0,0,0,0,5.0,32,17,15,6,10,0,,
896,Yannick Ngakoue,28,CHI,DL,13,13,0,0,0,0,0,0,0,0,0,0,4.0,22,13,9,6,7,0,,
897,John Michael Schmitz,24,NYG,C,13,13,0,0,0,0,0,0,1,1,-14,0,0.0,0,0,0,0,0,0,,
898,Jerome Baker,27,MIA,LILB,13,12,2,24,1,23,3,0,0,0,0,0,1.5,78,51,27,2,4,0,,
899,Nate Hobbs,24,LVR,CB,13,11,1,10,0,10,7,1,0,0,0,0,1.0,86,59,27,6,2,0,,
900,Diontae Johnson,27,PIT,WR,13,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
901,Juwan Johnson,27,NOR,TE,13,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
902,Denzel Ward,26,CLE,CB,13,11,2,20,0,20,11,1,0,0,0,0,0.0,34,30,4,1,0,0,PB,
903,Zach Cunningham,29,PHI,LB,13,10,0,0,0,0,4,0,0,1,0,0,0.0,85,54,31,2,1,0,,
904,Kyle Peko,30,TEN,DT,13,10,0,0,0,0,1,0,0,0,0,0,0.0,22,12,10,2,2,0,,
905,Rudy Ford,29,GNB,S,13,9,2,30,0,21,6,0,0,1,0,0,0.0,71,47,24,0,0,0,,
906,Jeff Okudah,24,ATL,RCB,13,9,0,0,0,0,3,0,0,0,0,0,0.0,44,34,10,1,0,0,,
907,Teair Tart,26,2TM,DT,13,9,0,0,0,0,0,0,0,0,0,0,1.0,24,17,7,8,4,0,,
907,Teair Tart,26,TEN,LDT,11,9,0,0,0,0,0,0,0,0,0,0,1.0,21,15,6,8,4,0,,
907,Teair Tart,26,HOU,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
908,Montravius Adams,28,PIT,DT,13,8,0,0,0,0,1,1,0,0,0,0,0.0,24,11,13,2,0,0,,
909,Joshua Dobbs,28,2TM,QB,13,12,0,0,0,0,0,0,14,7,-4,0,0.0,0,0,0,0,0,0,,
909,Joshua Dobbs,28,ARI,QB,8,8,0,0,0,0,0,0,8,4,-5,0,0.0,0,0,0,0,0,0,,
909,Joshua Dobbs,28,MIN,QB,5,4,0,0,0,0,0,0,6,3,1,0,0.0,0,0,0,0,0,0,,
910,Kyler Gordon,24,CHI,DB,13,7,2,0,0,0,6,0,0,0,0,0,1.0,61,44,17,3,2,0,,
911,James Smith-Williams,26,WAS,DE,13,7,0,0,0,0,0,0,0,0,0,0,1.0,22,11,11,2,8,0,,
912,Mark Glowinski,31,NYG,RG,13,6,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
913,Shaquill Griffin,28,2TM,CB,13,7,1,0,0,0,5,0,0,0,0,0,0.0,39,29,10,0,0,0,,
913,Shaquill Griffin,28,HOU,RCB,10,6,1,0,0,0,4,0,0,0,0,0,0.0,33,24,9,0,0,0,,
913,Shaquill Griffin,28,CAR,CB,3,1,0,0,0,0,1,0,0,0,0,0,0.0,6,5,1,0,0,0,,
914,Keith Smith,31,ATL,FB,13,6,0,0,0,0,0,1,0,2,1,0,0.0,7,2,5,0,0,0,,
915,DeAndre Houston-Carson,30,2TM,DB,13,5,2,13,0,13,5,0,0,1,0,0,0.0,41,26,15,1,0,0,,
915,DeAndre Houston-Carson,30,BAL,S,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
915,DeAndre Houston-Carson,30,HOU,DB,11,5,2,13,0,13,5,0,0,1,0,0,0.0,40,25,15,1,0,0,,
916,Albert Huggins,26,ATL,DL,13,5,0,0,0,0,0,0,0,1,0,0,0.0,22,7,15,0,2,0,,
917,Jakob Johnson,29,LVR,FB,13,5,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,
918,Odafe Oweh,25,BAL,OLB,13,5,0,0,0,0,0,2,0,0,0,0,5.0,23,20,3,4,12,0,,
919,Kentavius Street,27,2TM,DL,13,6,0,0,0,0,1,0,0,1,0,0,1.0,18,11,7,4,1,0,,
919,Kentavius Street,27,PHI,DT,8,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
919,Kentavius Street,27,ATL,DL,5,5,0,0,0,0,1,0,0,1,0,0,1.0,14,9,5,4,1,0,,
920,Keith Kirkwood,29,NOR,WR,13,4,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
921,Jamaal Williams,28,NOR,RB,13,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
922,Devin Bush Jr.,25,SEA,LB,13,3,0,0,0,0,0,0,0,0,0,0,0.0,37,18,19,5,0,0,,
923,Charles Harris,28,DET,DL,13,3,0,0,0,0,0,0,0,0,0,0,1.5,13,10,3,2,5,0,,
924,Mack Hollins,30,ATL,WR,13,3,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
925,Antonio Johnson,22,JAX,S,13,3,2,50,0,27,3,1,0,0,0,0,1.0,17,13,4,0,1,0,,
926,DJ Johnson,25,CAR,OLB,13,3,0,0,0,0,1,0,0,0,0,0,0.0,16,6,10,1,0,0,,
927,Deion Jones,29,CAR,LB,13,3,1,0,0,0,6,0,0,0,0,0,1.0,35,22,13,4,1,0,,
928,Cameron Mitchell,22,CLE,CB,13,3,0,0,0,0,2,0,0,0,0,0,1.0,18,16,2,1,1,0,,
929,Khalil Dorsey,25,DET,CB,13,2,0,0,0,0,1,0,0,0,0,0,0.0,11,7,4,0,0,0,,
930,Isaiah McKenzie,28,IND,WR,13,2,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,
931,Kadarius Toney,24,KAN,WR,13,2,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
932,Akeem Davis-Gaither,26,CIN,LB,13,1,0,0,0,0,0,0,0,0,0,0,0.0,17,10,7,1,0,0,,
933,Devin Duvernay,26,BAL,WR,13,1,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,,
934,Malik Heath,23,GNB,WR,13,1,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
935,Adam Prentice,26,NOR,FB,13,1,0,0,0,0,0,0,1,0,0,0,0.0,5,1,4,0,0,0,,
936,Brian Asamoah,23,MIN,LB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2,5,0,0,0,,
937,Boogie Basham,26,NYG,OLB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,11,5,6,0,0,0,,
938,Curtis Bolton,28,LVR,LB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,,
939,SirVocea Dennis,23,TAM,LB,13,0,0,0,0,0,1,0,0,0,0,0,0.0,13,11,2,0,0,0,,
940,Chase Edmonds,27,TAM,RB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
941,Blake Gillikin,25,ARI,P,13,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
942,Eric Gray,24,NYG,RB,13,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,
943,Christian Holmes,26,WAS,CB,13,0,0,0,0,0,1,0,0,0,0,0,0.0,8,3,5,0,0,0,,
944,Jesper Horsted,26,LVR,TE,13,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
945,Maurice Hurst Jr.,28,CLE,DT,13,0,1,0,0,0,3,0,0,1,0,0,1.5,22,12,10,4,5,0,,
946,Danny Johnson,28,WAS,CB,13,0,0,0,0,0,1,0,0,0,0,0,0.0,17,13,4,0,0,0,,
947,Kingsley Jonathan,25,BUF,DE,13,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,2,0,,
948,Ty Montgomery,30,NWE,RB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,
949,Elijah Riley,25,PIT,S,13,0,0,0,0,0,0,0,0,0,0,0,1.0,12,5,7,2,1,0,,
950,Chris Rodriguez,23,WAS,RB,13,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
951,D'Angelo Ross,27,HOU,CB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,,
952,Noah Sewell,21,CHI,LB,13,0,0,0,0,0,0,1,0,0,0,0,0.0,9,4,5,0,0,0,,
953,Ameer Speed,24,2TM,CB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,1,0,0,,
953,Ameer Speed,24,NWE,CB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
953,Ameer Speed,24,IND,CB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,1,0,0,,
954,Alex Ward,24,LAR,LS,13,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
955,Dwayne Washington,29,DEN,RB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
956,Rodney Williams,25,PIT,TE,13,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,
957,Arik Armstead,30,SFO,LDT,12,12,0,0,0,0,0,0,0,0,0,0,5.0,27,15,12,4,13,0,,
958,Budda Baker,27,ARI,S,12,12,0,0,0,0,0,0,0,0,0,0,0.0,87,58,29,5,0,0,PB,
959,Bryan Cook,24,KAN,S,12,12,1,9,0,9,2,0,0,2,59,1,0.0,42,26,16,1,0,0,,
960,Carlton Davis,26,TAM,RCB,12,12,2,3,0,3,9,0,0,0,0,0,0.0,52,40,12,0,0,0,,
961,Jevon Holland,23,MIA,S,12,12,1,99,1,99,4,3,0,1,4,0,0.0,74,52,22,3,0,0,,
962,Eddie Jackson,30,CHI,FS,12,12,1,27,0,27,5,0,0,0,0,0,0.0,37,32,5,0,0,0,,
963,Christian Kirk,27,JAX,WR,12,12,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
964,Cooper Kupp,30,LAR,WR,12,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
965,Jonathan Ledbetter,26,ARI,DL,12,12,0,0,0,0,0,0,0,0,0,0,1.5,46,21,25,1,4,0,,
966,Marcus Peters,30,LVR,RCB,12,12,1,75,1,75,5,0,0,0,0,0,0.0,43,28,15,1,0,0,,
967,Kenny Pickett,25,PIT,QB,12,12,0,0,0,0,0,0,2,2,-6,0,0.0,0,0,0,0,0,0,,
968,Jeffery Simmons,26,TEN,DT,12,12,0,0,0,0,1,1,0,1,2,0,5.5,44,30,14,10,11,0,,
969,Darius Slay,32,PHI,CB,12,12,2,86,1,70,14,0,0,0,0,0,0.0,57,48,9,1,0,0,PB,
970,Rhamondre Stevenson,25,NWE,RB,12,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
971,Cam Taylor-Britt,24,CIN,CB,12,12,4,65,1,30,11,1,0,0,0,0,0.0,50,40,10,1,0,0,,
972,Anthony Walker,28,CLE,MLB,12,12,0,0,0,0,4,1,0,2,0,0,0.0,44,23,21,1,2,0,,
973,Kristian Fulton,25,TEN,CB,12,11,0,0,0,0,5,0,0,0,0,0,0.0,46,37,9,2,0,0,,
974,Teven Jenkins,25,CHI,OL,12,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
975,Denzel Perryman,31,HOU,LB,12,11,0,0,0,0,3,0,0,0,0,0,0.5,76,45,31,6,2,0,,
976,Kyren Williams,23,LAR,RB,12,11,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-2",
977,Zach Wilson,24,NYJ,QB,12,11,0,0,0,0,0,0,11,1,-5,0,0.0,0,0,0,0,0,0,,
978,Jameson Williams,22,DET,WR,12,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
979,Khalil Herbert,25,CHI,RB,12,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
980,Andrew Ogletree,25,IND,TE,12,9,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,,
981,Jeremy Chinn,25,CAR,S,12,8,0,0,0,0,1,0,0,0,0,0,1.0,30,18,12,2,1,0,,
982,P.J. Locke,26,DEN,S,12,8,1,14,0,14,5,2,0,0,0,0,3.0,53,33,20,2,3,0,,
983,C.J. Uzomah,30,NYJ,TE,12,8,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
984,C.J. Henderson,25,CAR,CB,12,7,0,0,0,0,2,0,0,0,0,0,1.0,39,31,8,3,1,0,,
985,Starling Thomas,23,ARI,CB,12,7,0,0,0,0,5,0,0,0,0,0,0.0,38,35,3,1,0,0,,
986,Montaric Brown,24,JAX,CB,12,6,0,0,0,0,4,0,0,0,0,0,0.0,34,25,9,0,0,0,,
987,Yetur Gross-Matos,25,CAR,DE,12,6,0,0,0,0,0,0,0,0,0,0,4.5,36,19,17,7,10,0,,
988,Irv Smith Jr.,25,CIN,TE,12,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
989,Ian Thomas,27,CAR,TE,12,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
990,Eric Garror,23,TEN,DB,12,4,0,0,0,0,2,0,2,0,0,0,0.0,22,19,3,1,1,0,,
991,Anthony Johnson,24,GNB,S,12,4,1,1,0,1,3,0,0,0,0,0,0.0,24,18,6,0,0,0,,
992,Jaleel Johnson,29,TEN,DT,12,4,0,0,0,0,0,0,0,0,0,0,1.0,24,11,13,0,1,0,,
993,DeMarvin Leal,23,PIT,DE,12,4,0,0,0,0,1,0,0,0,0,0,1.0,15,10,5,2,2,0,,
994,Josh Paschal,24,DET,DL,12,4,0,0,0,0,1,0,0,1,0,0,1.0,25,17,8,5,3,0,,
995,Terell Smith,24,CHI,DB,12,4,0,0,0,0,6,1,0,1,0,0,0.0,49,37,12,3,0,0,,
996,Parris Campbell,26,NYG,WR,12,3,0,0,0,0,0,0,0,1,-2,0,0.0,0,0,0,0,0,0,,
997,Jack Jones,26,2TM,CB,12,3,2,49,2,33,5,0,0,0,0,0,0.0,37,28,9,1,1,0,,
997,Jack Jones,26,NWE,CB,5,0,0,0,0,0,1,0,0,0,0,0,0.0,12,8,4,0,1,0,,
997,Jack Jones,26,LVR,CB,7,3,2,49,2,33,4,0,0,0,0,0,0.0,25,20,5,1,0,0,,
998,Will Mallory,24,IND,TE,12,2,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
999,Daryl Worley,28,BAL,CB,12,2,0,0,0,0,1,0,0,0,0,0,0.0,12,8,4,0,0,0,,
1000,Tony Brown,28,IND,CB,12,1,1,34,0,34,1,1,0,0,0,0,0.0,10,8,2,0,0,0,,
1001,Terrell Burgess,25,WAS,S,12,1,0,0,0,0,0,0,0,0,0,0,0.0,25,17,8,0,0,0,,
1002,Naquan Jones,25,2TM,DT,12,2,0,0,0,0,0,0,0,0,0,0,0.0,17,3,14,1,0,0,,
1002,Naquan Jones,25,TEN,DT,8,1,0,0,0,0,0,0,0,0,0,0,0.0,8,0,8,0,0,0,,
1002,Naquan Jones,25,ARI,DT,4,1,0,0,0,0,0,0,0,0,0,0,0.0,9,3,6,1,0,0,,
1003,Ray-Ray McCloud,27,SFO,WR,12,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1004,Jaquelin Roy,23,MIN,DL,12,1,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,1,1,0,,
1005,Cole Turner,23,WAS,TE,12,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1006,Micah Abernathy,26,ATL,S,12,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,
1007,Chase Brown,23,CIN,RB,12,0,0,0,0,0,0,0,1,1,0,0,0.0,5,2,3,0,0,0,,
1008,Andre Carter II,23,MIN,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
1009,Irvin Charles,26,NYJ,WR,12,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,
1010,Matt Dickerson,28,KAN,DT,12,0,0,0,0,0,0,0,0,0,0,0,0.0,15,7,8,1,0,0,,
1011,Ross Dwelley,28,SFO,TE,12,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1012,Ka'imi Fairbairn,29,HOU,K,12,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1013,AJ Finley,22,LAC,S,12,0,0,0,0,0,0,1,0,0,0,0,0.0,3,1,2,0,0,0,,
1014,Lonnie Johnson Jr.,28,NOR,CB,12,0,1,0,0,0,2,0,0,1,0,0,0.0,9,8,1,0,0,0,,
1015,Chase Lucas,26,DET,CB,12,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1016,Scott Matlock,23,LAC,DL,12,0,0,0,0,0,0,0,0,0,0,0,0.0,15,6,9,1,1,0,,
1017,Cameron McGrone,23,IND,LB,12,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
1018,Von Miller,34,BUF,LB,12,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,3,0,,
1019,Dare Ogunbowale,29,HOU,RB,12,0,0,0,0,0,0,1,0,1,0,0,0.0,7,5,2,0,0,0,,
1020,Gunner Olszewski,27,2TM,WR,12,0,0,0,0,0,0,0,4,1,0,0,0.0,1,1,0,0,0,0,,
1020,Gunner Olszewski,27,PIT,WR,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
1020,Gunner Olszewski,27,NYG,WR,10,0,0,0,0,0,0,0,2,1,0,0,0.0,1,1,0,0,0,0,,
1021,Jeremiah Pharms,27,NWE,DL,12,0,0,0,0,0,0,0,0,1,0,0,0.0,9,4,5,0,0,0,,
1022,Monty Rice,24,TEN,LB,12,0,0,0,0,0,0,0,0,0,0,0,0.0,26,14,12,1,1,0,,
1023,Malcolm Roach,25,NOR,DL,12,0,0,0,0,0,3,0,0,0,0,0,0.0,38,13,25,3,1,0,,
1024,Christopher Smith,23,LVR,S,12,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1025,Dawuane Smoot,28,JAX,OLB,12,0,0,0,0,0,0,1,0,0,0,0,1.0,10,8,2,0,4,0,,
1026,Ryan Stonehouse,24,TEN,P,12,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
1027,Tyrus Wheat,24,DAL,DE,12,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1028,Nahshon Wright,25,DAL,CB,12,0,0,0,0,0,1,0,0,0,0,0,0.0,5,3,2,0,0,0,,
1029,De'Vondre Campbell,30,GNB,LILB,11,11,0,0,0,0,1,0,0,1,3,0,0.0,75,46,29,3,2,0,,
1030,Tyson Campbell,23,JAX,CB,11,11,1,0,0,0,5,1,0,0,0,0,0.0,60,41,19,2,0,0,,
1031,Cameron Heyward,34,PIT,DT,11,11,0,0,0,0,1,0,0,0,0,0,2.0,33,25,8,6,3,0,,
1032,Aaron Jones,29,GNB,RB,11,11,0,0,0,0,0,0,2,1,-1,0,0.0,0,0,0,0,0,0,,
1033,Braxton Jones,24,CHI,OL,11,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1034,Mac Jones,25,NWE,QB,11,11,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,
1035,Grover Stewart,30,IND,DT,11,11,0,0,0,0,0,0,0,0,0,0,0.5,41,23,18,5,8,0,,
1036,Derek Stingley Jr.,22,HOU,CB,11,11,5,17,0,14,13,0,0,0,0,0,0.0,39,28,11,1,0,0,,
1037,Juan Thornhill,28,CLE,S,11,11,0,0,0,0,1,0,0,0,0,0,0.0,54,41,13,0,2,0,,
1038,Kyzir White,27,ARI,LB,11,11,1,0,0,0,3,0,0,0,0,0,2.0,90,53,37,9,2,0,,
1039,Marcus Williams,27,BAL,S,11,11,1,22,0,22,8,0,0,0,0,0,0.0,55,35,20,1,0,0,,
1040,Aidan O'Connell,25,LVR,QB,11,10,0,0,0,0,0,0,4,2,-1,0,0.0,0,0,0,0,0,0,,
1041,Leki Fotu,25,ARI,DT,11,9,0,0,0,0,0,0,0,0,0,0,2.5,28,15,13,5,2,0,,
1042,Dawand Jones,22,CLE,T,11,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1043,Tank Dell,24,HOU,WR,11,8,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,,
1044,Vederian Lowe,24,NWE,T,11,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1045,Azeez Ojulari,23,NYG,OLB,11,7,0,0,0,0,0,0,0,1,0,0,2.5,16,9,7,3,7,0,,
1046,JuJu Smith-Schuster,27,NWE,WR,11,7,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,,
