Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 32_level_0,Unnamed: 33_level_0
209.0,Trevor Lawrence,26.0,JAX,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,12.0,0.0,2.0,50.0,10.0,3.0,12.0,4.0,4.0,3.0,12.0,0.0,0.0,
210.0,Colston Loveland,21.0,CHI,TE,1.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,50.0,8.0,2.0,12.0,100.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,6.0,12.0,0.0,0.0,
211.0,Marvin Mims,23.0,DEN,WR,1.0,0.0,4.0,3.0,12.0,4.0,0.0,1.0,25.0,7.0,3.0,12.0,75.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,4.0,12.0,0.0,1.0,
212.0,Kyle Williams,23.0,NWE,WR,1.0,0.0,1.0,1.0,12.0,12.0,0.0,1.0,100.0,12.0,1.0,12.0,100.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,12.0,12.0,0.0,0.0,
213.0,LeQuint Allen,21.0,JAX,RB,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,4.0,100.0,4.0,1.0,7.0,0.0,1.0,100.0,7.0,7.0,7.0,1.0,2.0,5.5,11.0,0.0,0.0,
214.0,Tre Harris,23.0,LAC,WR,1.0,0.0,1.0,1.0,11.0,11.0,0.0,1.0,100.0,11.0,1.0,11.0,100.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,11.0,11.0,0.0,0.0,
215.0,Jaylin Lane,23.0,WAS,WR,1.0,0.0,2.0,1.0,11.0,11.0,0.0,1.0,50.0,11.0,1.0,11.0,50.0,5.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,11.0,11.0,0.0,0.0,
216.0,Kyle Monangai,23.0,CHI,RB,1.0,0.0,1.0,1.0,11.0,11.0,0.0,1.0,100.0,11.0,1.0,11.0,100.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,11.0,11.0,0.0,0.0,
217.0,Elijah Moore,25.0,BUF,WR,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,100.0,3.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,8.0,1.0,2.0,5.5,11.0,0.0,0.0,
218.0,Hunter Renfrow,30.0,CAR,WR,1.0,0.0,6.0,2.0,11.0,5.5,0.0,2.0,33.3,6.0,2.0,11.0,33.3,1.8,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,5.5,11.0,0.0,0.0,
219.0,Bhayshul Tuten,23.0,JAX,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,11.0,0.0,1.0,66.7,8.0,3.7,11.0,3.0,3.0,3.7,11.0,0.0,0.0,
220.0,Rashod Bateman,26.0,BAL,WR,1.0,1.0,4.0,2.0,10.0,5.0,0.0,0.0,50.0,5.0,2.0,10.0,50.0,2.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,5.0,10.0,0.0,0.0,
221.0,AJ Dillon,27.0,PHI,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,10.0,0.0,1.0,66.7,9.0,3.3,10.0,3.0,3.0,3.3,10.0,0.0,0.0,
222.0,Najee Harris,27.0,LAC,RB,1.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,1.0,5.0,100.0,5.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,5.0,1.0,2.0,5.0,10.0,0.0,0.0,
223.0,Austin Hooper,31.0,NWE,TE,1.0,0.0,1.0,1.0,10.0,10.0,0.0,1.0,100.0,10.0,1.0,10.0,100.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,10.0,10.0,0.0,0.0,
224.0,Xavier Legette,24.0,CAR,WR,1.0,1.0,7.0,3.0,10.0,3.3,0.0,0.0,14.3,9.0,3.0,10.0,42.9,1.4,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,3.3,10.0,0.0,0.0,
225.0,Tip Reiman,24.0,ARI,TE,1.0,1.0,1.0,1.0,10.0,10.0,0.0,1.0,100.0,10.0,1.0,10.0,100.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,10.0,10.0,0.0,0.0,
226.0,Geno Smith,35.0,LVR,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,10.0,0.0,1.0,50.0,11.0,5.0,10.0,2.0,2.0,5.0,10.0,0.0,0.0,
227.0,Braelon Allen,21.0,NYJ,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,9.0,1.0,1.0,33.3,8.0,1.5,9.0,6.0,6.0,1.5,9.0,1.0,0.0,
228.0,Chimere Dike,24.0,TEN,WR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,9.0,1.0,1.0,9.0,9.0,0.0,0.0,
229.0,D'Wayne Eskridge,28.0,MIA,WR,1.0,0.0,2.0,1.0,9.0,9.0,0.0,1.0,50.0,9.0,1.0,9.0,50.0,4.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,9.0,9.0,0.0,0.0,
230.0,Devin Neal,22.0,NOR,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,9.0,0.0,0.0,100.0,5.0,4.5,9.0,2.0,2.0,4.5,9.0,0.0,0.0,
231.0,Devin Singletary,28.0,NYG,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,9.0,0.0,0.0,33.3,8.0,3.0,9.0,3.0,3.0,3.0,9.0,0.0,0.0,
232.0,Cam Skattebo,23.0,NYG,RB,1.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,50.0,6.0,2.0,12.0,100.0,6.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-3.0,2.0,4.0,2.3,9.0,0.0,0.0,
233.0,A.J. Brown,28.0,PHI,WR,1.0,1.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,8.0,1.0,8.0,100.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,8.0,8.0,0.0,0.0,
234.0,Bryce Oliver,25.0,TEN,WR,1.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,8.0,1.0,8.0,100.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,8.0,8.0,0.0,0.0,
235.0,Zamir White,26.0,LVR,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,8.0,0.0,0.0,0.0,5.0,2.7,8.0,3.0,3.0,2.7,8.0,0.0,0.0,
236.0,Elijah Arroyo,22.0,SEA,TE,1.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,100.0,7.0,1.0,7.0,100.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,7.0,7.0,0.0,0.0,
237.0,Jaylin Noel,23.0,HOU,WR,1.0,0.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,7.0,1.0,7.0,50.0,3.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,7.0,7.0,0.0,0.0,
238.0,Tua Tagovailoa,27.0,MIA,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,7.0,0.0,0.0,100.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,0.0,1.0,
239.0,Nick Westbrook-Ikhine,28.0,MIA,WR,1.0,0.0,2.0,1.0,7.0,7.0,0.0,1.0,50.0,7.0,1.0,7.0,50.0,3.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,7.0,7.0,0.0,0.0,
240.0,Joe Flacco,40.0,CLE,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,6.0,0.0,1.0,50.0,4.0,3.0,6.0,2.0,2.0,3.0,6.0,0.0,0.0,
241.0,Lucas Krull,27.0,DEN,TE,1.0,1.0,2.0,1.0,6.0,6.0,0.0,0.0,50.0,6.0,1.0,6.0,50.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,6.0,6.0,0.0,0.0,
242.0,Hunter Long,27.0,JAX,TE,1.0,0.0,1.0,1.0,6.0,6.0,1.0,1.0,100.0,6.0,1.0,6.0,100.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,6.0,6.0,1.0,0.0,
243.0,Samaje Perine,30.0,CIN,RB,1.0,0.0,2.0,2.0,6.0,3.0,0.0,1.0,50.0,5.0,2.0,6.0,100.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,3.0,6.0,0.0,0.0,
244.0,Jamari Thrash,25.0,CLE,WR,1.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,100.0,6.0,1.0,6.0,100.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,6.0,6.0,0.0,0.0,
245.0,Rasheen Ali,24.0,BAL,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,5.0,0.0,0.0,100.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,0.0,0.0,
246.0,Mark Andrews,30.0,BAL,TE,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,1.0,5.0,100.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,5.0,5.0,0.0,0.0,
247.0,Isaiah Bond,21.0,CLE,WR,1.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,1.0,5.0,100.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,5.0,5.0,0.0,0.0,
248.0,Jerome Ford,26.0,CLE,RB,1.0,0.0,1.0,1.0,-3.0,-3.0,0.0,0.0,0.0,-3.0,1.0,-3.0,100.0,-3.0,6.0,8.0,0.0,0.0,16.7,2.0,1.3,8.0,6.0,7.0,0.7,5.0,0.0,0.0,
249.0,Theo Johnson,24.0,NYG,TE,1.0,1.0,3.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,1.0,5.0,33.3,1.7,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,5.0,5.0,0.0,0.0,
250.0,Josh Oliver,28.0,MIN,TE,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,1.0,5.0,100.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,5.0,5.0,0.0,0.0,
251.0,Dameon Pierce,25.0,HOU,RB,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,1.7,5.0,3.0,3.0,1.7,5.0,0.0,0.0,
252.0,Adam Trautman,28.0,DEN,TE,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,1.0,5.0,100.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,5.0,5.0,0.0,0.0,
253.0,Jordan Whittington,25.0,LAR,WR,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,5.0,0.0,0.0,100.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,0.0,0.0,
254.0,Michael Wilson,25.0,ARI,WR,1.0,0.0,4.0,1.0,5.0,5.0,0.0,1.0,25.0,5.0,1.0,5.0,25.0,1.3,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,5.0,5.0,0.0,0.0,
255.0,Tutu Atwell,26.0,LAR,WR,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,100.0,4.0,1.0,4.0,100.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,4.0,4.0,0.0,0.0,
256.0,Trevor Etienne,21.0,CAR,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,4.0,0.0,0.0,100.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,0.0,
257.0,Luke Farrell,28.0,SFO,TE,1.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,100.0,4.0,1.0,4.0,100.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,4.0,4.0,0.0,0.0,
258.0,Zay Jones,30.0,ARI,WR,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,4.0,100.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,4.0,4.0,0.0,0.0,
259.0,Jordan Love,27.0,GNB,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,4.0,0.0,1.0,66.7,3.0,1.3,4.0,3.0,3.0,1.3,4.0,0.0,0.0,
260.0,Luke Musgrave,25.0,GNB,TE,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,100.0,4.0,1.0,4.0,100.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,4.0,4.0,0.0,0.0,
261.0,Adam Prentice,28.0,DEN,FB,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,4.0,100.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,4.0,4.0,0.0,0.0,
262.0,Emanuel Wilson,26.0,GNB,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,4.0,0.0,0.0,100.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,0.0,
263.0,Chris Brooks,25.0,GNB,RB,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,100.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.5,3.0,0.0,0.0,
264.0,Joe Burrow,29.0,CIN,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,0.0,0.0,0.0,2.0,1.5,3.0,2.0,2.0,1.5,3.0,0.0,0.0,
265.0,Derius Davis,25.0,LAC,WR,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,
266.0,Antonio Gibson,27.0,NWE,RB,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,
267.0,Ollie Gordon,21.0,MIA,RB,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,100.0,-1.0,2.0,4.0,0.0,1.0,50.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,0.0,0.0,
268.0,Noah Gray,26.0,KAN,TE,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,100.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,3.0,3.0,0.0,0.0,
269.0,Elijah Higgins,25.0,ARI,TE,1.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,50.0,1.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,3.0,3.0,0.0,0.0,
270.0,Mack Hollins,32.0,NWE,WR,1.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,50.0,3.0,1.0,3.0,50.0,1.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,3.0,3.0,0.0,0.0,
271.0,Woody Marks,25.0,HOU,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,
272.0,Dak Prescott,32.0,DAL,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,
273.0,Raheim Sanders,23.0,CLE,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,1.0,2.0,66.7,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,
274.0,Trent Sherfield,29.0,DEN,WR,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,100.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,3.0,3.0,0.0,0.0,
275.0,Zach Wilson,26.0,MIA,QB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,
276.0,AJ Barner,23.0,SEA,TE,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,
277.0,Julius Chestnut,25.0,TEN,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,
278.0,Demario Douglas,25.0,NWE,WR,1.0,0.0,7.0,2.0,-2.0,-1.0,1.0,1.0,14.3,2.0,2.0,-2.0,28.6,-0.3,1.0,4.0,0.0,0.0,100.0,4.0,4.0,4.0,1.0,3.0,0.7,2.0,1.0,0.0,
279.0,John FitzPatrick,25.0,GNB,TE,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,2.0,2.0,0.0,0.0,
280.0,Tommy Tremble,25.0,CAR,TE,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,100.0,2.0,1.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,2.0,2.0,0.0,0.0,
281.0,Sean Tucker,24.0,TAM,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,
282.0,Ray Davis,26.0,BUF,RB,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,100.0,-1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.5,1.0,0.0,0.0,
283.0,Kylen Granson,27.0,PHI,TE,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
284.0,Alec Ingold,29.0,MIA,FB,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
285.0,Jalen Milroe,23.0,SEA,QB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
286.0,Savion Williams,24.0,GNB,WR,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
287.0,Alex Bachman,29.0,LVR,WR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
288.0,Ulysses Bentley,25.0,IND,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
289.0,Jason Brownlee,26.0,KAN,WR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
290.0,KhaDarel Hodge,30.0,ATL,WR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
291.0,Tez Johnson,23.0,TAM,WR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
292.0,KeAndre Lambert-Smith,24.0,LAC,WR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
293.0,Tyler Lockett,33.0,TEN,WR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
294.0,Ryan Miller,25.0,TAM,WR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
295.0,Johnny Mundt,31.0,JAX,TE,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
296.0,Cade Otton,26.0,TAM,TE,1.0,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
297.0,Drew Sample,29.0,CIN,TE,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
298.0,Luke Schoonmaker,27.0,DAL,TE,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
299.0,Darius Slayton,28.0,NYG,WR,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
300.0,Brevyn Spann-Ford,26.0,DAL,TE,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
301.0,Adam Thielen,35.0,MIN,WR,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,
302.0,Jalen Tolbert,26.0,DAL,WR,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
303.0,Xavier Worthy,22.0,KAN,WR,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,
304.0,Jared Goff,31.0,DET,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,
305.0,Aaron Rodgers,42.0,PIT,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,
306.0,Greg Dortch,27.0,ARI,WR,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,-2.0,100.0,-2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,
307.0,Kaleb Johnson,22.0,PIT,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,0.0,1.0,
308.0,Matthew Stafford,37.0,LAR,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,-2.0,0.0,0.0,0.0,,-0.5,-2.0,4.0,4.0,-0.5,-2.0,0.0,1.0,
309.0,Luther Burden,22.0,CHI,WR,1.0,0.0,1.0,1.0,-3.0,-3.0,0.0,0.0,0.0,-3.0,1.0,-3.0,100.0,-3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,-3.0,-3.0,0.0,0.0,
310.0,Colby Parkinson,26.0,LAR,TE,1.0,0.0,2.0,2.0,-6.0,-3.0,0.0,0.0,0.0,1.0,2.0,-6.0,100.0,-3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,-3.0,-6.0,0.0,1.0,
311.0,Justice Hill,28.0,BAL,RB,1.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,50.0,3.0,1.0,3.0,50.0,1.5,2.0,-14.0,0.0,0.0,0.0,1.0,-7.0,-14.0,2.0,3.0,-3.7,-11.0,0.0,1.0,
,League Average,,,,,,,,,10.2,,,49.6,,2.2,22.3,68.2,7.0,,,,,49.6,,4.2,11.2,2.7,,6.9,,,,
